2312 481 321
200 243 0 0
201 242 0 0
200 242 0 0
199 242 0 0
202 241 0 0
201 241 0 0
200 241 0 0
199 241 0 0
198 241 0 0
197 241 0 0
196 241 0 0
202 240 0 0
201 240 0 0
200 240 0 0
199 240 0 0
198 240 0 0
197 240 0 0
196 240 0 0
195 240 0 0
194 240 0 0
193 240 0 0
201 239 0 0
200 239 0 0
199 239 0 0
198 239 0 0
197 239 0 0
196 239 0 0
195 239 0 0
194 239 0 0
193 239 0 0
192 239 0 0
191 239 0 0
190 239 0 0
189 239 0 0
200 238 0 0
199 238 0 0
198 238 0 0
197 238 0 0
196 238 0 0
195 238 0 0
194 238 0 0
193 238 0 0
192 238 0 0
191 238 0 0
190 238 0 0
189 238 0 0
188 238 0 0
187 238 0 0
186 238 0 0
185 238 0 0
198 237 0 0
197 237 0 0
196 237 0 0
195 237 0 0
194 237 0 0
193 237 0 0
192 237 0 0
191 237 0 0
190 237 0 0
189 237 0 0
188 237 0 0
187 237 0 0
186 237 0 0
185 237 0 0
184 237 0 0
183 237 0 0
182 237 0 0
181 237 0 0
195 236 0 0
194 236 0 0
193 236 0 0
192 236 0 0
191 236 0 0
190 236 0 0
189 236 0 0
188 236 0 0
187 236 0 0
186 236 0 0
185 236 0 0
184 236 0 0
183 236 0 0
182 236 0 0
181 236 0 0
180 236 0 0
179 236 0 0
178 236 0 0
177 236 0 0
192 235 0 0
191 235 0 0
190 235 0 0
189 235 0 0
188 235 0 0
187 235 0 0
186 235 0 0
185 235 0 0
184 235 0 0
183 235 0 0
182 235 0 0
181 235 0 0
180 235 0 0
179 235 0 0
178 235 0 0
177 235 0 0
176 235 0 0
175 235 0 0
174 235 0 0
173 235 0 0
188 234 0 0
187 234 0 0
186 234 0 0
185 234 0 0
184 234 0 0
183 234 0 0
182 234 0 0
181 234 0 0
180 234 0 0
179 234 0 0
178 234 0 0
177 234 0 0
176 234 0 0
175 234 0 0
174 234 0 0
173 234 0 0
172 234 0 0
171 234 0 0
170 234 0 0
184 233 0 0
183 233 0 0
182 233 0 0
181 233 0 0
180 233 0 0
179 233 0 0
178 233 0 0
177 233 0 0
176 233 0 0
175 233 0 0
174 233 0 0
173 233 0 0
172 233 0 0
171 233 0 0
170 233 0 0
169 233 0 0
168 233 0 0
167 233 0 0
180 232 0 0
179 232 0 0
178 232 0 0
177 232 0 0
176 232 0 0
175 232 0 0
174 232 0 0
173 232 0 0
172 232 0 0
171 232 0 0
170 232 0 0
169 232 0 0
168 232 0 0
167 232 0 0
166 232 0 0
165 232 0 0
164 232 0 0
163 232 0 0
176 231 0 0
175 231 0 0
174 231 0 0
173 231 0 0
172 231 0 0
171 231 0 0
170 231 0 0
169 231 0 0
168 231 0 0
167 231 0 0
166 231 0 0
165 231 0 0
164 231 0 0
163 231 0 0
162 231 0 0
161 231 0 0
160 231 0 0
159 231 0 0
172 230 0 0
171 230 0 0
170 230 0 0
169 230 0 0
168 230 0 0
167 230 0 0
166 230 0 0
165 230 0 0
164 230 0 0
163 230 0 0
162 230 0 0
161 230 0 0
160 230 0 0
159 230 0 0
158 230 0 0
157 230 0 0
156 230 0 0
155 230 0 0
170 229 0 0
169 229 0 0
168 229 0 0
167 229 0 0
166 229 0 0
165 229 0 0
164 229 0 0
163 229 0 0
162 229 0 0
161 229 0 0
160 229 0 0
159 229 0 0
158 229 0 0
157 229 0 0
156 229 0 0
155 229 0 0
154 229 0 0
153 229 0 0
152 229 0 0
166 228 0 0
165 228 0 0
164 228 0 0
163 228 0 0
162 228 0 0
161 228 0 0
160 228 0 0
159 228 0 0
158 228 0 0
157 228 0 0
156 228 0 0
155 228 0 0
154 228 0 0
153 228 0 0
152 228 0 0
151 228 0 0
150 228 0 0
149 228 0 0
148 228 0 0
162 227 0 0
161 227 0 0
160 227 0 0
159 227 0 0
158 227 0 0
157 227 0 0
156 227 0 0
155 227 0 0
154 227 0 0
153 227 0 0
152 227 0 0
151 227 0 0
150 227 0 0
149 227 0 0
148 227 0 0
147 227 0 0
146 227 0 0
158 226 0 0
157 226 0 0
156 226 0 0
155 226 0 0
154 226 0 0
153 226 0 0
152 226 0 0
151 226 0 0
150 226 0 0
149 226 0 0
148 226 0 0
147 226 0 0
146 226 0 0
145 226 0 0
144 226 0 0
143 226 0 0
142 226 0 0
154 225 0 0
153 225 0 0
152 225 0 0
151 225 0 0
150 225 0 0
149 225 0 0
148 225 0 0
147 225 0 0
146 225 0 0
145 225 0 0
144 225 0 0
143 225 0 0
142 225 0 0
141 225 0 0
140 225 0 0
139 225 0 0
138 225 0 0
151 224 0 0
150 224 0 0
149 224 0 0
148 224 0 0
147 224 0 0
146 224 0 0
145 224 0 0
144 224 0 0
143 224 0 0
142 224 0 0
141 224 0 0
140 224 0 0
139 224 0 0
138 224 0 0
137 224 0 0
136 224 0 0
135 224 0 0
134 224 0 0
147 223 0 0
146 223 0 0
145 223 0 0
144 223 0 0
143 223 0 0
142 223 0 0
141 223 0 0
140 223 0 0
139 223 0 0
138 223 0 0
137 223 0 0
136 223 0 0
135 223 0 0
134 223 0 0
133 223 0 0
132 223 0 0
131 223 0 0
130 223 0 0
145 222 0 0
144 222 0 0
143 222 0 0
142 222 0 0
141 222 0 0
140 222 0 0
139 222 0 0
138 222 0 0
137 222 0 0
136 222 0 0
135 222 0 0
134 222 0 0
133 222 0 0
132 222 0 0
131 222 0 0
130 222 0 0
129 222 0 0
128 222 0 0
127 222 0 0
126 222 0 0
141 221 0 0
140 221 0 0
139 221 0 0
138 221 0 0
137 221 0 0
136 221 0 0
135 221 0 0
134 221 0 0
133 221 0 0
132 221 0 0
131 221 0 0
130 221 0 0
129 221 0 0
128 221 0 0
127 221 0 0
126 221 0 0
125 221 0 0
124 221 0 0
137 220 0 0
136 220 0 0
135 220 0 0
134 220 0 0
133 220 0 0
132 220 0 0
131 220 0 0
