2392 321 481
216 421 0 0
217 420 0 0
216 420 0 0
215 420 0 0
218 419 0 0
217 419 0 0
216 419 0 0
215 419 0 0
214 419 0 0
218 418 0 0
217 418 0 0
216 418 0 0
215 418 0 0
214 418 0 0
219 417 0 0
218 417 0 0
217 417 0 0
216 417 0 0
215 417 0 0
220 416 0 0
219 416 0 0
218 416 0 0
217 416 0 0
216 416 0 0
220 415 0 0
219 415 0 0
218 415 0 0
217 415 0 0
216 415 0 0
222 414 0 0
221 414 0 0
220 414 0 0
219 414 0 0
218 414 0 0
217 414 0 0
222 413 0 0
221 413 0 0
220 413 0 0
219 413 0 0
218 413 0 0
223 412 0 0
222 412 0 0
221 412 0 0
220 412 0 0
219 412 0 0
224 411 0 0
223 411 0 0
222 411 0 0
221 411 0 0
220 411 0 0
225 410 0 0
224 410 0 0
223 410 0 0
222 410 0 0
221 410 0 0
226 409 0 0
225 409 0 0
224 409 0 0
223 409 0 0
222 409 0 0
226 408 0 0
225 408 0 0
224 408 0 0
223 408 0 0
222 408 0 0
227 407 0 0
226 407 0 0
225 407 0 0
224 407 0 0
223 407 0 0
228 406 0 0
227 406 0 0
226 406 0 0
225 406 0 0
224 406 0 0
229 405 0 0
228 405 0 0
227 405 0 0
226 405 0 0
225 405 0 0
229 404 0 0
228 404 0 0
227 404 0 0
226 404 0 0
225 404 0 0
230 403 0 0
229 403 0 0
228 403 0 0
227 403 0 0
226 403 0 0
231 402 0 0
230 402 0 0
229 402 0 0
228 402 0 0
227 402 0 0
232 401 0 0
231 401 0 0
230 401 0 0
229 401 0 0
228 401 0 0
233 400 0 0
232 400 0 0
231 400 0 0
230 400 0 0
229 400 0 0
228 400 0 0
234 399 0 0
233 399 0 0
232 399 0 0
231 399 0 0
230 399 0 0
229 399 0 0
234 398 0 0
233 398 0 0
232 398 0 0
231 398 0 0
230 398 0 0
235 397 0 0
234 397 0 0
233 397 0 0
232 397 0 0
231 397 0 0
236 396 0 0
235 396 0 0
234 396 0 0
233 396 0 0
232 396 0 0
231 396 0 0
237 395 0 0
236 395 0 0
235 395 0 0
234 395 0 0
233 395 0 0
232 395 0 0
238 394 0 0
237 394 0 0
236 394 0 0
235 394 0 0
234 394 0 0
