2278 481 321
301 232 0 0
300 232 0 0
299 232 0 0
298 232 0 0
297 232 0 0
296 232 0 0
295 232 0 0
294 232 0 0
293 232 0 0
292 232 0 0
291 232 0 0
290 232 0 0
289 232 0 0
288 232 0 0
287 232 0 0
286 232 0 0
285 232 0 0
284 232 0 0
283 232 0 0
282 232 0 0
281 232 0 0
280 232 0 0
279 232 0 0
278 232 0 0
277 232 0 0
276 232 0 0
275 232 0 0
274 232 0 0
273 232 0 0
272 232 0 0
271 232 0 0
270 232 0 0
269 232 0 0
268 232 0 0
267 232 0 0
266 232 0 0
265 232 0 0
264 232 0 0
263 232 0 0
262 232 0 0
261 232 0 0
260 232 0 0
259 232 0 0
258 232 0 0
257 232 0 0
354 231 0 0
353 231 0 0
352 231 0 0
351 231 0 0
350 231 0 0
349 231 0 0
348 231 0 0
347 231 0 0
346 231 0 0
345 231 0 0
344 231 0 0
343 231 0 0
342 231 0 0
341 231 0 0
340 231 0 0
339 231 0 0
338 231 0 0
337 231 0 0
336 231 0 0
335 231 0 0
334 231 0 0
333 231 0 0
332 231 0 0
331 231 0 0
330 231 0 0
329 231 0 0
328 231 0 0
327 231 0 0
326 231 0 0
325 231 0 0
324 231 0 0
323 231 0 0
322 231 0 0
321 231 0 0
320 231 0 0
319 231 0 0
318 231 0 0
317 231 0 0
316 231 0 0
315 231 0 0
314 231 0 0
313 231 0 0
312 231 0 0
311 231 0 0
310 231 0 0
309 231 0 0
308 231 0 0
307 231 0 0
306 231 0 0
305 231 0 0
304 231 0 0
303 231 0 0
302 231 0 0
301 231 0 0
300 231 0 0
299 231 0 0
298 231 0 0
297 231 0 0
296 231 0 0
295 231 0 0
294 231 0 0
293 231 0 0
292 231 0 0
291 231 0 0
290 231 0 0
289 231 0 0
288 231 0 0
287 231 0 0
286 231 0 0
285 231 0 0
284 231 0 0
283 231 0 0
282 231 0 0
281 231 0 0
280 231 0 0
279 231 0 0
278 231 0 0
277 231 0 0
276 231 0 0
275 231 0 0
274 231 0 0
273 231 0 0
272 231 0 0
271 231 0 0
270 231 0 0
269 231 0 0
268 231 0 0
267 231 0 0
266 231 0 0
265 231 0 0
264 231 0 0
263 231 0 0
262 231 0 0
261 231 0 0
260 231 0 0
259 231 0 0
258 231 0 0
257 231 0 0
256 231 0 0
255 231 0 0
254 231 0 0
253 231 0 0
252 231 0 0
251 231 0 0
250 231 0 0
249 231 0 0
248 231 0 0
247 231 0 0
246 231 0 0
355 230 0 0
354 230 0 0
353 230 0 0
352 230 0 0
351 230 0 0
350 230 0 0
349 230 0 0
348 230 0 0
347 230 0 0
346 230 0 0
345 230 0 0
344 230 0 0
343 230 0 0
342 230 0 0
341 230 0 0
340 230 0 0
339 230 0 0
338 230 0 0
337 230 0 0
336 230 0 0
335 230 0 0
334 230 0 0
333 230 0 0
332 230 0 0
331 230 0 0
330 230 0 0
329 230 0 0
328 230 0 0
327 230 0 0
326 230 0 0
325 230 0 0
324 230 0 0
323 230 0 0
