5254 640 480
597 441 0 0
599 440 0 0
598 440 0 0
597 440 0 0
596 440 0 0
600 439 0 0
599 439 0 0
598 439 0 0
597 439 0 0
596 439 0 0
595 439 0 0
594 439 0 0
600 438 0 0
599 438 0 0
598 438 0 0
597 438 0 0
596 438 0 0
595 438 0 0
594 438 0 0
600 437 0 0
599 437 0 0
598 437 0 0
597 437 0 0
596 437 0 0
595 437 0 0
594 437 0 0
600 436 0 0
599 436 0 0
598 436 0 0
597 436 0 0
596 436 0 0
595 436 0 0
594 436 0 0
600 435 0 0
599 435 0 0
598 435 0 0
597 435 0 0
596 435 0 0
595 435 0 0
594 435 0 0
600 434 0 0
599 434 0 0
598 434 0 0
597 434 0 0
596 434 0 0
595 434 0 0
594 434 0 0
600 433 0 0
599 433 0 0
598 433 0 0
597 433 0 0
596 433 0 0
595 433 0 0
594 433 0 0
600 432 0 0
599 432 0 0
598 432 0 0
597 432 0 0
596 432 0 0
595 432 0 0
594 432 0 0
600 431 0 0
599 431 0 0
598 431 0 0
597 431 0 0
596 431 0 0
595 431 0 0
594 431 0 0
600 430 0 0
599 430 0 0
598 430 0 0
597 430 0 0
596 430 0 0
595 430 0 0
594 430 0 0
600 429 0 0
599 429 0 0
598 429 0 0
597 429 0 0
596 429 0 0
595 429 0 0
594 429 0 0
600 428 0 0
599 428 0 0
598 428 0 0
597 428 0 0
596 428 0 0
595 428 0 0
594 428 0 0
600 427 0 0
599 427 0 0
598 427 0 0
597 427 0 0
596 427 0 0
595 427 0 0
594 427 0 0
600 426 0 0
599 426 0 0
598 426 0 0
597 426 0 0
596 426 0 0
595 426 0 0
594 426 0 0
600 425 0 0
599 425 0 0
598 425 0 0
597 425 0 0
596 425 0 0
595 425 0 0
594 425 0 0
600 424 0 0
599 424 0 0
598 424 0 0
597 424 0 0
596 424 0 0
595 424 0 0
594 424 0 0
600 423 0 0
599 423 0 0
598 423 0 0
597 423 0 0
596 423 0 0
595 423 0 0
594 423 0 0
600 422 0 0
599 422 0 0
598 422 0 0
597 422 0 0
596 422 0 0
595 422 0 0
594 422 0 0
600 421 0 0
599 421 0 0
598 421 0 0
597 421 0 0
596 421 0 0
595 421 0 0
594 421 0 0
600 420 0 0
599 420 0 0
598 420 0 0
597 420 0 0
596 420 0 0
595 420 0 0
594 420 0 0
600 419 0 0
599 419 0 0
598 419 0 0
597 419 0 0
596 419 0 0
595 419 0 0
594 419 0 0
600 418 0 0
599 418 0 0
598 418 0 0
597 418 0 0
596 418 0 0
595 418 0 0
594 418 0 0
600 417 0 0
599 417 0 0
598 417 0 0
597 417 0 0
596 417 0 0
595 417 0 0
594 417 0 0
600 416 0 0
599 416 0 0
598 416 0 0
597 416 0 0
596 416 0 0
595 416 0 0
594 416 0 0
600 415 0 0
599 415 0 0
598 415 0 0
597 415 0 0
596 415 0 0
595 415 0 0
594 415 0 0
600 414 0 0
599 414 0 0
598 414 0 0
597 414 0 0
596 414 0 0
595 414 0 0
594 414 0 0
600 413 0 0
599 413 0 0
598 413 0 0
597 413 0 0
596 413 0 0
595 413 0 0
594 413 0 0
600 412 0 0
599 412 0 0
598 412 0 0
597 412 0 0
596 412 0 0
595 412 0 0
594 412 0 0
600 411 0 0
599 411 0 0
598 411 0 0
597 411 0 0
596 411 0 0
595 411 0 0
594 411 0 0
600 410 0 0
599 410 0 0
598 410 0 0
597 410 0 0
596 410 0 0
595 410 0 0
594 410 0 0
600 409 0 0
599 409 0 0
598 409 0 0
597 409 0 0
596 409 0 0
595 409 0 0
594 409 0 0
600 408 0 0
599 408 0 0
598 408 0 0
597 408 0 0
596 408 0 0
595 408 0 0
594 408 0 0
600 407 0 0
599 407 0 0
598 407 0 0
597 407 0 0
596 407 0 0
595 407 0 0
594 407 0 0
600 406 0 0
599 406 0 0
598 406 0 0
597 406 0 0
596 406 0 0
595 406 0 0
594 406 0 0
600 405 0 0
599 405 0 0
598 405 0 0
597 405 0 0
596 405 0 0
595 405 0 0
594 405 0 0
600 404 0 0
599 404 0 0
598 404 0 0
597 404 0 0
596 404 0 0
595 404 0 0
594 404 0 0
600 403 0 0
599 403 0 0
598 403 0 0
597 403 0 0
596 403 0 0
595 403 0 0
594 403 0 0
600 402 0 0
599 402 0 0
598 402 0 0
597 402 0 0
596 402 0 0
595 402 0 0
594 402 0 0
600 401 0 0
599 401 0 0
598 401 0 0
597 401 0 0
596 401 0 0
595 401 0 0
594 401 0 0
600 400 0 0
599 400 0 0
598 400 0 0
597 400 0 0
596 400 0 0
595 400 0 0
594 400 0 0
600 399 0 0
599 399 0 0
598 399 0 0
597 399 0 0
596 399 0 0
595 399 0 0
594 399 0 0
600 398 0 0
599 398 0 0
598 398 0 0
597 398 0 0
596 398 0 0
595 398 0 0
594 398 0 0
600 397 0 0
599 397 0 0
598 397 0 0
597 397 0 0
596 397 0 0
595 397 0 0
594 397 0 0
600 396 0 0
599 396 0 0
598 396 0 0
597 396 0 0
596 396 0 0
595 396 0 0
594 396 0 0
600 395 0 0
599 395 0 0
598 395 0 0
597 395 0 0
596 395 0 0
595 395 0 0
594 395 0 0
600 394 0 0
599 394 0 0
598 394 0 0
597 394 0 0
596 394 0 0
595 394 0 0
594 394 0 0
600 393 0 0
599 393 0 0
598 393 0 0
597 393 0 0
596 393 0 0
595 393 0 0
594 393 0 0
600 392 0 0
599 392 0 0
598 392 0 0
597 392 0 0
596 392 0 0
595 392 0 0
594 392 0 0
600 391 0 0
599 391 0 0
598 391 0 0
597 391 0 0
596 391 0 0
595 391 0 0
594 391 0 0
600 390 0 0
599 390 0 0
598 390 0 0
597 390 0 0
596 390 0 0
595 390 0 0
594 390 0 0
600 389 0 0
599 389 0 0
598 389 0 0
597 389 0 0
596 389 0 0
595 389 0 0
594 389 0 0
600 388 0 0
599 388 0 0
598 388 0 0
597 388 0 0
596 388 0 0
595 388 0 0
594 388 0 0
600 387 0 0
599 387 0 0
598 387 0 0
597 387 0 0
596 387 0 0
595 387 0 0
594 387 0 0
600 386 0 0
599 386 0 0
598 386 0 0
597 386 0 0
596 386 0 0
595 386 0 0
594 386 0 0
600 385 0 0
599 385 0 0
598 385 0 0
597 385 0 0
596 385 0 0
595 385 0 0
594 385 0 0
600 384 0 0
599 384 0 0
598 384 0 0
597 384 0 0
596 384 0 0
595 384 0 0
594 384 0 0
600 383 0 0
599 383 0 0
598 383 0 0
597 383 0 0
596 383 0 0
595 383 0 0
594 383 0 0
600 382 0 0
599 382 0 0
598 382 0 0
597 382 0 0
596 382 0 0
595 382 0 0
594 382 0 0
600 381 0 0
599 381 0 0
598 381 0 0
597 381 0 0
596 381 0 0
595 381 0 0
594 381 0 0
600 380 0 0
599 380 0 0
598 380 0 0
597 380 0 0
596 380 0 0
595 380 0 0
594 380 0 0
600 379 0 0
599 379 0 0
598 379 0 0
597 379 0 0
596 379 0 0
595 379 0 0
594 379 0 0
600 378 0 0
599 378 0 0
598 378 0 0
597 378 0 0
596 378 0 0
595 378 0 0
594 378 0 0
600 377 0 0
599 377 0 0
598 377 0 0
597 377 0 0
596 377 0 0
595 377 0 0
594 377 0 0
