1843 513 371
388 299 0 0
389 298 0 0
388 298 0 0
387 298 0 0
390 297 0 0
389 297 0 0
388 297 0 0
387 297 0 0
386 297 0 0
390 296 0 0
389 296 0 0
388 296 0 0
387 296 0 0
386 296 0 0
391 295 0 0
390 295 0 0
389 295 0 0
388 295 0 0
387 295 0 0
392 294 0 0
391 294 0 0
390 294 0 0
389 294 0 0
388 294 0 0
393 293 0 0
392 293 0 0
391 293 0 0
390 293 0 0
389 293 0 0
394 292 0 0
393 292 0 0
392 292 0 0
391 292 0 0
390 292 0 0
395 291 0 0
394 291 0 0
393 291 0 0
392 291 0 0
391 291 0 0
390 291 0 0
395 290 0 0
394 290 0 0
393 290 0 0
392 290 0 0
391 290 0 0
395 289 0 0
394 289 0 0
393 289 0 0
392 289 0 0
391 289 0 0
396 288 0 0
395 288 0 0
394 288 0 0
393 288 0 0
392 288 0 0
397 287 0 0
396 287 0 0
395 287 0 0
394 287 0 0
393 287 0 0
398 286 0 0
397 286 0 0
396 286 0 0
395 286 0 0
394 286 0 0
398 285 0 0
397 285 0 0
396 285 0 0
395 285 0 0
394 285 0 0
399 284 0 0
398 284 0 0
397 284 0 0
396 284 0 0
395 284 0 0
400 283 0 0
399 283 0 0
398 283 0 0
397 283 0 0
396 283 0 0
401 282 0 0
400 282 0 0
399 282 0 0
398 282 0 0
397 282 0 0
396 282 0 0
401 281 0 0
400 281 0 0
399 281 0 0
398 281 0 0
397 281 0 0
403 280 0 0
402 280 0 0
401 280 0 0
400 280 0 0
399 280 0 0
398 280 0 0
403 279 0 0
402 279 0 0
401 279 0 0
400 279 0 0
399 279 0 0
398 279 0 0
404 278 0 0
403 278 0 0
402 278 0 0
401 278 0 0
400 278 0 0
399 278 0 0
405 277 0 0
404 277 0 0
403 277 0 0
402 277 0 0
401 277 0 0
400 277 0 0
399 277 0 0
405 276 0 0
404 276 0 0
403 276 0 0
402 276 0 0
401 276 0 0
400 276 0 0
406 275 0 0
405 275 0 0
404 275 0 0
403 275 0 0
402 275 0 0
401 275 0 0
406 274 0 0
405 274 0 0
404 274 0 0
403 274 0 0
402 274 0 0
401 274 0 0
407 273 0 0
406 273 0 0
405 273 0 0
404 273 0 0
403 273 0 0
402 273 0 0
407 272 0 0
406 272 0 0
405 272 0 0
404 272 0 0
403 272 0 0
402 272 0 0
408 271 0 0
407 271 0 0
406 271 0 0
405 271 0 0
404 271 0 0
409 270 0 0
408 270 0 0
407 270 0 0
406 270 0 0
405 270 0 0
409 269 0 0
408 269 0 0
407 269 0 0
406 269 0 0
405 269 0 0
410 268 0 0
409 268 0 0
408 268 0 0
407 268 0 0
406 268 0 0
410 267 0 0
409 267 0 0
408 267 0 0
407 267 0 0
406 267 0 0
410 266 0 0
409 266 0 0
408 266 0 0
407 266 0 0
406 266 0 0
411 265 0 0
410 265 0 0
409 265 0 0
408 265 0 0
407 265 0 0
412 264 0 0
411 264 0 0
410 264 0 0
409 264 0 0
408 264 0 0
412 263 0 0
411 263 0 0
410 263 0 0
409 263 0 0
408 263 0 0
413 262 0 0
412 262 0 0
411 262 0 0
410 262 0 0
409 262 0 0
414 261 0 0
413 261 0 0
412 261 0 0
411 261 0 0
410 261 0 0
414 260 0 0
413 260 0 0
412 260 0 0
411 260 0 0
410 260 0 0
415 259 0 0
414 259 0 0
413 259 0 0
412 259 0 0
411 259 0 0
416 258 0 0
415 258 0 0
414 258 0 0
413 258 0 0
412 258 0 0
416 257 0 0
415 257 0 0
414 257 0 0
413 257 0 0
412 257 0 0
417 256 0 0
416 256 0 0
415 256 0 0
