3598 640 480
156 427 0 0
155 427 0 0
158 426 0 0
157 426 0 0
156 426 0 0
155 426 0 0
154 426 0 0
153 426 0 0
152 426 0 0
158 425 0 0
157 425 0 0
156 425 0 0
155 425 0 0
154 425 0 0
153 425 0 0
152 425 0 0
159 424 0 0
158 424 0 0
157 424 0 0
156 424 0 0
155 424 0 0
154 424 0 0
153 424 0 0
152 424 0 0
151 424 0 0
158 423 0 0
157 423 0 0
156 423 0 0
155 423 0 0
154 423 0 0
153 423 0 0
152 423 0 0
151 423 0 0
150 423 0 0
149 423 0 0
148 423 0 0
156 422 0 0
155 422 0 0
154 422 0 0
153 422 0 0
152 422 0 0
151 422 0 0
150 422 0 0
149 422 0 0
148 422 0 0
147 422 0 0
146 422 0 0
156 421 0 0
155 421 0 0
154 421 0 0
153 421 0 0
152 421 0 0
151 421 0 0
150 421 0 0
149 421 0 0
148 421 0 0
147 421 0 0
146 421 0 0
154 420 0 0
153 420 0 0
152 420 0 0
151 420 0 0
150 420 0 0
149 420 0 0
148 420 0 0
147 420 0 0
146 420 0 0
145 420 0 0
144 420 0 0
151 419 0 0
150 419 0 0
149 419 0 0
148 419 0 0
147 419 0 0
146 419 0 0
145 419 0 0
144 419 0 0
143 419 0 0
150 418 0 0
149 418 0 0
148 418 0 0
147 418 0 0
146 418 0 0
145 418 0 0
144 418 0 0
143 418 0 0
142 418 0 0
147 417 0 0
146 417 0 0
145 417 0 0
144 417 0 0
143 417 0 0
142 417 0 0
141 417 0 0
140 417 0 0
139 417 0 0
147 416 0 0
146 416 0 0
145 416 0 0
144 416 0 0
143 416 0 0
142 416 0 0
141 416 0 0
140 416 0 0
139 416 0 0
146 415 0 0
145 415 0 0
144 415 0 0
143 415 0 0
142 415 0 0
141 415 0 0
140 415 0 0
139 415 0 0
138 415 0 0
145 414 0 0
144 414 0 0
143 414 0 0
142 414 0 0
141 414 0 0
140 414 0 0
139 414 0 0
138 414 0 0
137 414 0 0
142 413 0 0
141 413 0 0
140 413 0 0
139 413 0 0
138 413 0 0
137 413 0 0
136 413 0 0
135 413 0 0
