2133 481 321
171 294 0 0
170 294 0 0
174 293 0 0
173 293 0 0
172 293 0 0
171 293 0 0
170 293 0 0
169 293 0 0
178 292 0 0
177 292 0 0
176 292 0 0
175 292 0 0
174 292 0 0
173 292 0 0
172 292 0 0
171 292 0 0
170 292 0 0
169 292 0 0
168 292 0 0
181 291 0 0
180 291 0 0
179 291 0 0
178 291 0 0
177 291 0 0
176 291 0 0
175 291 0 0
174 291 0 0
173 291 0 0
172 291 0 0
171 291 0 0
170 291 0 0
169 291 0 0
184 290 0 0
183 290 0 0
182 290 0 0
181 290 0 0
180 290 0 0
179 290 0 0
178 290 0 0
177 290 0 0
176 290 0 0
175 290 0 0
174 290 0 0
173 290 0 0
172 290 0 0
171 290 0 0
170 290 0 0
187 289 0 0
186 289 0 0
185 289 0 0
184 289 0 0
183 289 0 0
182 289 0 0
181 289 0 0
180 289 0 0
179 289 0 0
178 289 0 0
177 289 0 0
176 289 0 0
175 289 0 0
174 289 0 0
173 289 0 0
172 289 0 0
190 288 0 0
189 288 0 0
188 288 0 0
187 288 0 0
186 288 0 0
185 288 0 0
184 288 0 0
183 288 0 0
182 288 0 0
181 288 0 0
180 288 0 0
179 288 0 0
178 288 0 0
177 288 0 0
176 288 0 0
175 288 0 0
193 287 0 0
192 287 0 0
191 287 0 0
190 287 0 0
189 287 0 0
188 287 0 0
187 287 0 0
186 287 0 0
185 287 0 0
184 287 0 0
183 287 0 0
182 287 0 0
181 287 0 0
180 287 0 0
179 287 0 0
196 286 0 0
195 286 0 0
194 286 0 0
193 286 0 0
192 286 0 0
191 286 0 0
190 286 0 0
189 286 0 0
188 286 0 0
187 286 0 0
186 286 0 0
185 286 0 0
184 286 0 0
183 286 0 0
182 286 0 0
198 285 0 0
197 285 0 0
196 285 0 0
195 285 0 0
194 285 0 0
193 285 0 0
192 285 0 0
191 285 0 0
190 285 0 0
189 285 0 0
188 285 0 0
187 285 0 0
186 285 0 0
185 285 0 0
184 285 0 0
201 284 0 0
200 284 0 0
199 284 0 0
198 284 0 0
197 284 0 0
196 284 0 0
195 284 0 0
194 284 0 0
193 284 0 0
192 284 0 0
191 284 0 0
190 284 0 0
189 284 0 0
188 284 0 0
205 283 0 0
204 283 0 0
203 283 0 0
202 283 0 0
201 283 0 0
200 283 0 0
199 283 0 0
198 283 0 0
197 283 0 0
196 283 0 0
195 283 0 0
194 283 0 0
193 283 0 0
192 283 0 0
191 283 0 0
208 282 0 0
207 282 0 0
206 282 0 0
205 282 0 0
204 282 0 0
203 282 0 0
202 282 0 0
201 282 0 0
200 282 0 0
199 282 0 0
198 282 0 0
197 282 0 0
196 282 0 0
195 282 0 0
194 282 0 0
210 281 0 0
209 281 0 0
208 281 0 0
207 281 0 0
206 281 0 0
205 281 0 0
204 281 0 0
203 281 0 0
202 281 0 0
201 281 0 0
200 281 0 0
199 281 0 0
198 281 0 0
197 281 0 0
214 280 0 0
213 280 0 0
212 280 0 0
211 280 0 0
210 280 0 0
209 280 0 0
208 280 0 0
207 280 0 0
206 280 0 0
205 280 0 0
204 280 0 0
