3629 640 480
518 402 0 0
519 401 0 0
518 401 0 0
517 401 0 0
516 401 0 0
521 400 0 0
520 400 0 0
519 400 0 0
518 400 0 0
517 400 0 0
516 400 0 0
515 400 0 0
521 399 0 0
520 399 0 0
519 399 0 0
518 399 0 0
517 399 0 0
516 399 0 0
515 399 0 0
522 398 0 0
521 398 0 0
520 398 0 0
519 398 0 0
518 398 0 0
517 398 0 0
516 398 0 0
522 397 0 0
521 397 0 0
520 397 0 0
519 397 0 0
518 397 0 0
517 397 0 0
516 397 0 0
523 396 0 0
522 396 0 0
521 396 0 0
520 396 0 0
519 396 0 0
518 396 0 0
523 395 0 0
522 395 0 0
521 395 0 0
520 395 0 0
519 395 0 0
518 395 0 0
525 394 0 0
524 394 0 0
523 394 0 0
522 394 0 0
521 394 0 0
520 394 0 0
519 394 0 0
525 393 0 0
524 393 0 0
523 393 0 0
522 393 0 0
521 393 0 0
520 393 0 0
519 393 0 0
526 392 0 0
525 392 0 0
524 392 0 0
523 392 0 0
522 392 0 0
521 392 0 0
520 392 0 0
526 391 0 0
525 391 0 0
524 391 0 0
523 391 0 0
522 391 0 0
521 391 0 0
520 391 0 0
526 390 0 0
525 390 0 0
524 390 0 0
523 390 0 0
522 390 0 0
521 390 0 0
520 390 0 0
527 389 0 0
526 389 0 0
525 389 0 0
524 389 0 0
523 389 0 0
522 389 0 0
528 388 0 0
527 388 0 0
526 388 0 0
525 388 0 0
524 388 0 0
523 388 0 0
530 387 0 0
529 387 0 0
528 387 0 0
527 387 0 0
526 387 0 0
525 387 0 0
524 387 0 0
530 386 0 0
529 386 0 0
528 386 0 0
527 386 0 0
526 386 0 0
525 386 0 0
524 386 0 0
530 385 0 0
529 385 0 0
528 385 0 0
527 385 0 0
526 385 0 0
525 385 0 0
524 385 0 0
531 384 0 0
530 384 0 0
529 384 0 0
528 384 0 0
527 384 0 0
526 384 0 0
532 383 0 0
531 383 0 0
530 383 0 0
529 383 0 0
528 383 0 0
527 383 0 0
526 383 0 0
532 382 0 0
531 382 0 0
530 382 0 0
529 382 0 0
528 382 0 0
527 382 0 0
526 382 0 0
532 381 0 0
531 381 0 0
530 381 0 0
529 381 0 0
528 381 0 0
527 381 0 0
534 380 0 0
533 380 0 0
532 380 0 0
531 380 0 0
530 380 0 0
529 380 0 0
528 380 0 0
534 379 0 0
533 379 0 0
532 379 0 0
531 379 0 0
530 379 0 0
529 379 0 0
528 379 0 0
535 378 0 0
534 378 0 0
533 378 0 0
532 378 0 0
531 378 0 0
530 378 0 0
529 378 0 0
535 377 0 0
534 377 0 0
533 377 0 0
532 377 0 0
531 377 0 0
530 377 0 0
529 377 0 0
536 376 0 0
535 376 0 0
534 376 0 0
533 376 0 0
532 376 0 0
531 376 0 0
538 375 0 0
537 375 0 0
536 375 0 0
535 375 0 0
534 375 0 0
533 375 0 0
532 375 0 0
538 374 0 0
537 374 0 0
536 374 0 0
535 374 0 0
534 374 0 0
533 374 0 0
532 374 0 0
538 373 0 0
537 373 0 0
536 373 0 0
535 373 0 0
534 373 0 0
533 373 0 0
532 373 0 0
539 372 0 0
538 372 0 0
537 372 0 0
536 372 0 0
535 372 0 0
534 372 0 0
533 372 0 0
539 371 0 0
538 371 0 0
537 371 0 0
536 371 0 0
535 371 0 0
534 371 0 0
533 371 0 0
540 370 0 0
539 370 0 0
538 370 0 0
537 370 0 0
536 370 0 0
535 370 0 0
540 369 0 0
539 369 0 0
538 369 0 0
537 369 0 0
536 369 0 0
535 369 0 0
541 368 0 0
540 368 0 0
539 368 0 0
538 368 0 0
537 368 0 0
536 368 0 0
541 367 0 0
540 367 0 0
539 367 0 0
538 367 0 0
537 367 0 0
536 367 0 0
543 366 0 0
542 366 0 0
541 366 0 0
540 366 0 0
539 366 0 0
538 366 0 0
537 366 0 0
544 365 0 0
543 365 0 0
542 365 0 0
541 365 0 0
540 365 0 0
539 365 0 0
544 364 0 0
543 364 0 0
542 364 0 0
541 364 0 0
540 364 0 0
539 364 0 0
545 363 0 0
544 363 0 0
543 363 0 0
542 363 0 0
541 363 0 0
540 363 0 0
539 363 0 0
545 362 0 0
544 362 0 0
543 362 0 0
542 362 0 0
541 362 0 0
540 362 0 0
547 361 0 0
546 361 0 0
545 361 0 0
544 361 0 0
543 361 0 0
542 361 0 0
541 361 0 0
547 360 0 0
546 360 0 0
545 360 0 0
544 360 0 0
543 360 0 0
542 360 0 0
541 360 0 0
547 359 0 0
546 359 0 0
545 359 0 0
544 359 0 0
543 359 0 0
542 359 0 0
541 359 0 0
548 358 0 0
547 358 0 0
546 358 0 0
545 358 0 0
544 358 0 0
543 358 0 0
542 358 0 0
549 357 0 0
548 357 0 0
547 357 0 0
546 357 0 0
545 357 0 0
544 357 0 0
543 357 0 0
542 357 0 0
549 356 0 0
548 356 0 0
547 356 0 0
546 356 0 0
545 356 0 0
544 356 0 0
543 356 0 0
542 356 0 0
551 355 0 0
