1718 481 321
380 320 0 0
379 320 0 0
378 320 0 0
377 320 0 0
376 320 0 0
381 319 0 0
380 319 0 0
379 319 0 0
378 319 0 0
377 319 0 0
382 318 0 0
381 318 0 0
380 318 0 0
379 318 0 0
378 318 0 0
382 317 0 0
381 317 0 0
380 317 0 0
379 317 0 0
378 317 0 0
383 316 0 0
382 316 0 0
381 316 0 0
380 316 0 0
379 316 0 0
384 315 0 0
383 315 0 0
382 315 0 0
381 315 0 0
380 315 0 0
379 315 0 0
385 314 0 0
384 314 0 0
383 314 0 0
382 314 0 0
381 314 0 0
380 314 0 0
385 313 0 0
384 313 0 0
383 313 0 0
382 313 0 0
381 313 0 0
386 312 0 0
385 312 0 0
384 312 0 0
383 312 0 0
382 312 0 0
386 311 0 0
385 311 0 0
384 311 0 0
383 311 0 0
382 311 0 0
387 310 0 0
386 310 0 0
385 310 0 0
384 310 0 0
383 310 0 0
388 309 0 0
387 309 0 0
386 309 0 0
385 309 0 0
384 309 0 0
383 309 0 0
388 308 0 0
387 308 0 0
386 308 0 0
385 308 0 0
384 308 0 0
389 307 0 0
388 307 0 0
387 307 0 0
386 307 0 0
385 307 0 0
390 306 0 0
389 306 0 0
388 306 0 0
387 306 0 0
386 306 0 0
391 305 0 0
390 305 0 0
389 305 0 0
388 305 0 0
387 305 0 0
386 305 0 0
391 304 0 0
390 304 0 0
389 304 0 0
388 304 0 0
387 304 0 0
392 303 0 0
391 303 0 0
390 303 0 0
389 303 0 0
388 303 0 0
392 302 0 0
391 302 0 0
390 302 0 0
389 302 0 0
388 302 0 0
393 301 0 0
392 301 0 0
391 301 0 0
390 301 0 0
389 301 0 0
394 300 0 0
393 300 0 0
392 300 0 0
391 300 0 0
390 300 0 0
389 300 0 0
395 299 0 0
394 299 0 0
393 299 0 0
392 299 0 0
391 299 0 0
390 299 0 0
395 298 0 0
394 298 0 0
393 298 0 0
392 298 0 0
391 298 0 0
396 297 0 0
395 297 0 0
394 297 0 0
393 297 0 0
392 297 0 0
397 296 0 0
396 296 0 0
395 296 0 0
394 296 0 0
393 296 0 0
398 295 0 0
397 295 0 0
396 295 0 0
395 295 0 0
394 295 0 0
399 294 0 0
398 294 0 0
397 294 0 0
396 294 0 0
395 294 0 0
399 293 0 0
398 293 0 0
397 293 0 0
396 293 0 0
395 293 0 0
400 292 0 0
399 292 0 0
398 292 0 0
397 292 0 0
396 292 0 0
401 291 0 0
400 291 0 0
399 291 0 0
398 291 0 0
397 291 0 0
401 290 0 0
400 290 0 0
399 290 0 0
398 290 0 0
397 290 0 0
402 289 0 0
401 289 0 0
400 289 0 0
399 289 0 0
398 289 0 0
403 288 0 0
402 288 0 0
401 288 0 0
400 288 0 0
399 288 0 0
398 288 0 0
404 287 0 0
403 287 0 0
402 287 0 0
401 287 0 0
400 287 0 0
399 287 0 0
404 286 0 0
403 286 0 0
402 286 0 0
401 286 0 0
400 286 0 0
405 285 0 0
404 285 0 0
403 285 0 0
402 285 0 0
401 285 0 0
405 284 0 0
404 284 0 0
403 284 0 0
402 284 0 0
401 284 0 0
406 283 0 0
405 283 0 0
404 283 0 0
403 283 0 0
402 283 0 0
407 282 0 0
406 282 0 0
405 282 0 0
404 282 0 0
403 282 0 0
402 282 0 0
407 281 0 0
406 281 0 0
405 281 0 0
404 281 0 0
403 281 0 0
408 280 0 0
407 280 0 0
406 280 0 0
405 280 0 0
404 280 0 0
409 279 0 0
408 279 0 0
407 279 0 0
406 279 0 0
405 279 0 0
410 278 0 0
409 278 0 0
408 278 0 0
407 278 0 0
406 278 0 0
405 278 0 0
410 277 0 0
409 277 0 0
408 277 0 0
407 277 0 0
406 277 0 0
411 276 0 0
410 276 0 0
409 276 0 0
408 276 0 0
407 276 0 0
411 275 0 0
410 275 0 0
409 275 0 0
408 275 0 0
407 275 0 0
412 274 0 0
411 274 0 0
410 274 0 0
409 274 0 0
408 274 0 0
413 273 0 0
412 273 0 0
411 273 0 0
410 273 0 0
409 273 0 0
408 273 0 0
414 272 0 0
413 272 0 0
412 272 0 0
411 272 0 0
410 272 0 0
409 272 0 0
414 271 0 0
413 271 0 0
412 271 0 0
411 271 0 0
410 271 0 0
414 270 0 0
413 270 0 0
412 270 0 0
411 270 0 0
414 269 0 0
413 269 0 0
412 269 0 0
411 269 0 0
415 268 0 0
414 268 0 0
413 268 0 0
412 268 0 0
416 267 0 0
415 267 0 0
414 267 0 0
413 267 0 0
417 266 0 0
416 266 0 0
415 266 0 0
414 266 0 0
417 265 0 0
416 265 0 0
415 265 0 0
414 265 0 0
417 264 0 0
416 264 0 0
415 264 0 0
414 264 0 0
417 263 0 0
416 263 0 0
415 263 0 0
414 263 0 0
417 262 0 0
416 262 0 0
415 262 0 0
414 262 0 0
417 261 0 0
416 261 0 0
415 261 0 0
414 261 0 0
416 260 0 0
415 260 0 0
415 259 0 0
212 208 0 1
213 207 0 1
212 207 0 1
211 207 0 1
214 206 0 1
213 206 0 1
212 206 0 1
211 206 0 1
210 206 0 1
215 205 0 1
214 205 0 1
213 205 0 1
212 205 0 1
211 205 0 1
215 204 0 1
214 204 0 1
213 204 0 1
212 204 0 1
211 204 0 1
216 203 0 1
215 203 0 1
214 203 0 1
213 203 0 1
212 203 0 1
216 202 0 1
215 202 0 1
214 202 0 1
213 202 0 1
212 202 0 1
217 201 0 1
216 201 0 1
215 201 0 1
214 201 0 1
213 201 0 1
217 200 0 1
216 200 0 1
215 200 0 1
214 200 0 1
213 200 0 1
217 199 0 1
216 199 0 1
215 199 0 1
214 199 0 1
213 199 0 1
217 198 0 1
216 198 0 1
215 198 0 1
214 198 0 1
213 198 0 1
218 197 0 1
217 197 0 1
216 197 0 1
215 197 0 1
214 197 0 1
218 196 0 1
217 196 0 1
216 196 0 1
215 196 0 1
214 196 0 1
219 195 0 1
218 195 0 1
217 195 0 1
216 195 0 1
215 195 0 1
219 194 0 1
218 194 0 1
217 194 0 1
216 194 0 1
215 194 0 1
220 193 0 1
219 193 0 1
218 193 0 1
217 193 0 1
216 193 0 1
215 193 0 1
220 192 0 1
219 192 0 1
218 192 0 1
217 192 0 1
216 192 0 1
220 191 0 1
219 191 0 1
218 191 0 1
217 191 0 1
216 191 0 1
221 190 0 1
220 190 0 1
219 190 0 1
218 190 0 1
217 190 0 1
221 189 0 1
220 189 0 1
219 189 0 1
218 189 0 1
217 189 0 1
221 188 0 1
220 188 0 1
219 188 0 1
218 188 0 1
217 188 0 1
222 187 0 1
221 187 0 1
220 187 0 1
219 187 0 1
218 187 0 1
222 186 0 1
221 186 0 1
220 186 0 1
219 186 0 1
218 186 0 1
223 185 0 1
222 185 0 1
221 185 0 1
220 185 0 1
219 185 0 1
223 184 0 1
222 184 0 1
221 184 0 1
220 184 0 1
219 184 0 1
224 183 0 1
223 183 0 1
222 183 0 1
221 183 0 1
220 183 0 1
219 183 0 1
224 182 0 1
223 182 0 1
222 182 0 1
221 182 0 1
220 182 0 1
224 181 0 1
