3982 481 321
223 240 0 0
222 240 0 0
221 240 0 0
220 240 0 0
219 240 0 0
218 240 0 0
217 240 0 0
216 240 0 0
215 240 0 0
214 240 0 0
213 240 0 0
228 239 0 0
227 239 0 0
226 239 0 0
225 239 0 0
224 239 0 0
223 239 0 0
222 239 0 0
221 239 0 0
220 239 0 0
219 239 0 0
218 239 0 0
217 239 0 0
216 239 0 0
215 239 0 0
214 239 0 0
213 239 0 0
231 238 0 0
230 238 0 0
229 238 0 0
228 238 0 0
227 238 0 0
226 238 0 0
225 238 0 0
224 238 0 0
223 238 0 0
222 238 0 0
221 238 0 0
220 238 0 0
219 238 0 0
218 238 0 0
217 238 0 0
216 238 0 0
215 238 0 0
214 238 0 0
213 238 0 0
234 237 0 0
233 237 0 0
232 237 0 0
231 237 0 0
230 237 0 0
229 237 0 0
228 237 0 0
227 237 0 0
226 237 0 0
225 237 0 0
224 237 0 0
223 237 0 0
222 237 0 0
221 237 0 0
220 237 0 0
219 237 0 0
218 237 0 0
217 237 0 0
216 237 0 0
215 237 0 0
214 237 0 0
213 237 0 0
238 236 0 0
237 236 0 0
236 236 0 0
235 236 0 0
234 236 0 0
233 236 0 0
232 236 0 0
231 236 0 0
230 236 0 0
229 236 0 0
228 236 0 0
227 236 0 0
226 236 0 0
225 236 0 0
224 236 0 0
223 236 0 0
222 236 0 0
221 236 0 0
220 236 0 0
219 236 0 0
218 236 0 0
240 235 0 0
239 235 0 0
238 235 0 0
237 235 0 0
236 235 0 0
235 235 0 0
234 235 0 0
233 235 0 0
232 235 0 0
231 235 0 0
230 235 0 0
229 235 0 0
228 235 0 0
227 235 0 0
226 235 0 0
225 235 0 0
224 235 0 0
223 235 0 0
222 235 0 0
242 234 0 0
241 234 0 0
240 234 0 0
239 234 0 0
238 234 0 0
237 234 0 0
236 234 0 0
235 234 0 0
234 234 0 0
233 234 0 0
232 234 0 0
231 234 0 0
230 234 0 0
229 234 0 0
228 234 0 0
227 234 0 0
244 233 0 0
243 233 0 0
242 233 0 0
241 233 0 0
240 233 0 0
239 233 0 0
238 233 0 0
237 233 0 0
236 233 0 0
235 233 0 0
234 233 0 0
233 233 0 0
232 233 0 0
231 233 0 0
246 232 0 0
245 232 0 0
244 232 0 0
243 232 0 0
242 232 0 0
241 232 0 0
240 232 0 0
239 232 0 0
238 232 0 0
237 232 0 0
236 232 0 0
235 232 0 0
234 232 0 0
248 231 0 0
247 231 0 0
246 231 0 0
245 231 0 0
244 231 0 0
243 231 0 0
242 231 0 0
241 231 0 0
240 231 0 0
239 231 0 0
238 231 0 0
237 231 0 0
250 230 0 0
249 230 0 0
248 230 0 0
247 230 0 0
246 230 0 0
245 230 0 0
244 230 0 0
243 230 0 0
242 230 0 0
241 230 0 0
240 230 0 0
239 230 0 0
252 229 0 0
251 229 0 0
250 229 0 0
249 229 0 0
248 229 0 0
247 229 0 0
246 229 0 0
245 229 0 0
244 229 0 0
243 229 0 0
242 229 0 0
241 229 0 0
254 228 0 0
253 228 0 0
252 228 0 0
251 228 0 0
250 228 0 0
249 228 0 0
248 228 0 0
247 228 0 0
246 228 0 0
245 228 0 0
244 228 0 0
243 228 0 0
256 227 0 0
255 227 0 0
254 227 0 0
253 227 0 0
252 227 0 0
251 227 0 0
