8112 640 480
504 419 0 0
503 419 0 0
502 419 0 0
501 419 0 0
506 418 0 0
505 418 0 0
504 418 0 0
503 418 0 0
502 418 0 0
501 418 0 0
507 417 0 0
506 417 0 0
505 417 0 0
504 417 0 0
503 417 0 0
502 417 0 0
501 417 0 0
508 416 0 0
507 416 0 0
506 416 0 0
505 416 0 0
504 416 0 0
503 416 0 0
502 416 0 0
501 416 0 0
509 415 0 0
508 415 0 0
507 415 0 0
506 415 0 0
505 415 0 0
504 415 0 0
503 415 0 0
502 415 0 0
510 414 0 0
509 414 0 0
508 414 0 0
507 414 0 0
506 414 0 0
505 414 0 0
504 414 0 0
511 413 0 0
510 413 0 0
509 413 0 0
508 413 0 0
507 413 0 0
506 413 0 0
505 413 0 0
512 412 0 0
511 412 0 0
510 412 0 0
509 412 0 0
508 412 0 0
507 412 0 0
506 412 0 0
513 411 0 0
512 411 0 0
511 411 0 0
510 411 0 0
509 411 0 0
508 411 0 0
507 411 0 0
514 410 0 0
513 410 0 0
512 410 0 0
511 410 0 0
510 410 0 0
509 410 0 0
508 410 0 0
514 409 0 0
513 409 0 0
512 409 0 0
511 409 0 0
510 409 0 0
509 409 0 0
515 408 0 0
514 408 0 0
513 408 0 0
512 408 0 0
511 408 0 0
510 408 0 0
516 407 0 0
515 407 0 0
514 407 0 0
513 407 0 0
512 407 0 0
511 407 0 0
510 407 0 0
264 407 0 0
263 407 0 0
262 407 0 0
261 407 0 0
516 406 0 0
515 406 0 0
514 406 0 0
513 406 0 0
512 406 0 0
511 406 0 0
264 406 0 0
263 406 0 0
262 406 0 0
261 406 0 0
260 406 0 0
259 406 0 0
517 405 0 0
516 405 0 0
515 405 0 0
514 405 0 0
513 405 0 0
512 405 0 0
264 405 0 0
263 405 0 0
262 405 0 0
261 405 0 0
260 405 0 0
259 405 0 0
258 405 0 0
257 405 0 0
518 404 0 0
517 404 0 0
516 404 0 0
515 404 0 0
514 404 0 0
513 404 0 0
512 404 0 0
264 404 0 0
263 404 0 0
262 404 0 0
261 404 0 0
260 404 0 0
259 404 0 0
258 404 0 0
257 404 0 0
256 404 0 0
255 404 0 0
518 403 0 0
517 403 0 0
516 403 0 0
515 403 0 0
514 403 0 0
513 403 0 0
264 403 0 0
263 403 0 0
262 403 0 0
261 403 0 0
260 403 0 0
259 403 0 0
258 403 0 0
257 403 0 0
256 403 0 0
255 403 0 0
254 403 0 0
253 403 0 0
519 402 0 0
518 402 0 0
517 402 0 0
516 402 0 0
515 402 0 0
514 402 0 0
262 402 0 0
261 402 0 0
260 402 0 0
259 402 0 0
258 402 0 0
257 402 0 0
256 402 0 0
255 402 0 0
254 402 0 0
253 402 0 0
252 402 0 0
520 401 0 0
519 401 0 0
518 401 0 0
517 401 0 0
516 401 0 0
515 401 0 0
514 401 0 0
260 401 0 0
259 401 0 0
258 401 0 0
257 401 0 0
256 401 0 0
255 401 0 0
254 401 0 0
253 401 0 0
252 401 0 0
251 401 0 0
250 401 0 0
249 401 0 0
521 400 0 0
520 400 0 0
519 400 0 0
518 400 0 0
517 400 0 0
516 400 0 0
515 400 0 0
258 400 0 0
257 400 0 0
256 400 0 0
255 400 0 0
254 400 0 0
253 400 0 0
252 400 0 0
251 400 0 0
250 400 0 0
249 400 0 0
248 400 0 0
522 399 0 0
521 399 0 0
520 399 0 0
519 399 0 0
518 399 0 0
517 399 0 0
516 399 0 0
256 399 0 0
255 399 0 0
254 399 0 0
253 399 0 0
252 399 0 0
251 399 0 0
250 399 0 0
249 399 0 0
248 399 0 0
247 399 0 0
246 399 0 0
245 399 0 0
523 398 0 0
522 398 0 0
521 398 0 0
520 398 0 0
519 398 0 0
518 398 0 0
517 398 0 0
254 398 0 0
253 398 0 0
252 398 0 0
251 398 0 0
250 398 0 0
249 398 0 0
248 398 0 0
247 398 0 0
246 398 0 0
245 398 0 0
244 398 0 0
243 398 0 0
242 398 0 0
523 397 0 0
522 397 0 0
521 397 0 0
520 397 0 0
519 397 0 0
518 397 0 0
517 397 0 0
252 397 0 0
251 397 0 0
250 397 0 0
249 397 0 0
248 397 0 0
247 397 0 0
246 397 0 0
245 397 0 0
244 397 0 0
243 397 0 0
242 397 0 0
241 397 0 0
240 397 0 0
239 397 0 0
238 397 0 0
237 397 0 0
236 397 0 0
235 397 0 0
524 396 0 0
523 396 0 0
522 396 0 0
521 396 0 0
520 396 0 0
519 396 0 0
518 396 0 0
250 396 0 0
249 396 0 0
248 396 0 0
247 396 0 0
246 396 0 0
245 396 0 0
244 396 0 0
243 396 0 0
242 396 0 0
241 396 0 0
240 396 0 0
239 396 0 0
238 396 0 0
237 396 0 0
236 396 0 0
235 396 0 0
234 396 0 0
525 395 0 0
524 395 0 0
523 395 0 0
522 395 0 0
521 395 0 0
520 395 0 0
519 395 0 0
247 395 0 0
246 395 0 0
245 395 0 0
244 395 0 0
243 395 0 0
242 395 0 0
241 395 0 0
240 395 0 0
239 395 0 0
238 395 0 0
237 395 0 0
236 395 0 0
235 395 0 0
234 395 0 0
233 395 0 0
526 394 0 0
525 394 0 0
524 394 0 0
523 394 0 0
522 394 0 0
521 394 0 0
520 394 0 0
244 394 0 0
243 394 0 0
242 394 0 0
241 394 0 0
240 394 0 0
239 394 0 0
238 394 0 0
237 394 0 0
236 394 0 0
235 394 0 0
234 394 0 0
233 394 0 0
232 394 0 0
231 394 0 0
230 394 0 0
527 393 0 0
526 393 0 0
525 393 0 0
524 393 0 0
523 393 0 0
522 393 0 0
521 393 0 0
238 393 0 0
237 393 0 0
236 393 0 0
235 393 0 0
234 393 0 0
233 393 0 0
232 393 0 0
231 393 0 0
230 393 0 0
229 393 0 0
228 393 0 0
227 393 0 0
226 393 0 0
528 392 0 0
527 392 0 0
526 392 0 0
525 392 0 0
524 392 0 0
523 392 0 0
522 392 0 0
236 392 0 0
235 392 0 0
234 392 0 0
233 392 0 0
232 392 0 0
231 392 0 0
230 392 0 0
229 392 0 0
228 392 0 0
227 392 0 0
226 392 0 0
225 392 0 0
224 392 0 0
223 392 0 0
222 392 0 0
221 392 0 0
220 392 0 0
219 392 0 0
528 391 0 0
527 391 0 0
526 391 0 0
525 391 0 0
524 391 0 0
523 391 0 0
522 391 0 0
235 391 0 0
234 391 0 0
233 391 0 0
232 391 0 0
231 391 0 0
230 391 0 0
229 391 0 0
228 391 0 0
227 391 0 0
226 391 0 0
225 391 0 0
224 391 0 0
223 391 0 0
222 391 0 0
221 391 0 0
220 391 0 0
219 391 0 0
218 391 0 0
217 391 0 0
216 391 0 0
215 391 0 0
214 391 0 0
213 391 0 0
529 390 0 0
528 390 0 0
527 390 0 0
526 390 0 0
525 390 0 0
524 390 0 0
523 390 0 0
234 390 0 0
233 390 0 0
232 390 0 0
231 390 0 0
230 390 0 0
229 390 0 0
228 390 0 0
227 390 0 0
226 390 0 0
225 390 0 0
224 390 0 0
223 390 0 0
222 390 0 0
221 390 0 0
220 390 0 0
219 390 0 0
218 390 0 0
217 390 0 0
216 390 0 0
215 390 0 0
214 390 0 0
213 390 0 0
212 390 0 0
211 390 0 0
210 390 0 0
530 389 0 0
529 389 0 0
528 389 0 0
527 389 0 0
526 389 0 0
525 389 0 0
524 389 0 0
229 389 0 0
228 389 0 0
227 389 0 0
226 389 0 0
225 389 0 0
224 389 0 0
223 389 0 0
222 389 0 0
221 389 0 0
220 389 0 0
219 389 0 0
218 389 0 0
217 389 0 0
216 389 0 0
215 389 0 0
214 389 0 0
213 389 0 0
212 389 0 0
211 389 0 0
210 389 0 0
209 389 0 0
208 389 0 0
207 389 0 0
531 388 0 0
530 388 0 0
529 388 0 0
528 388 0 0
527 388 0 0
526 388 0 0
525 388 0 0
224 388 0 0
223 388 0 0
222 388 0 0
221 388 0 0
220 388 0 0
219 388 0 0
218 388 0 0
217 388 0 0
216 388 0 0
215 388 0 0
214 388 0 0
213 388 0 0
212 388 0 0
211 388 0 0
210 388 0 0
209 388 0 0
208 388 0 0
207 388 0 0
206 388 0 0
205 388 0 0
204 388 0 0
203 388 0 0
202 388 0 0
201 388 0 0
532 387 0 0
531 387 0 0
530 387 0 0
529 387 0 0
528 387 0 0
527 387 0 0
526 387 0 0
217 387 0 0
216 387 0 0
215 387 0 0
214 387 0 0
213 387 0 0
212 387 0 0
211 387 0 0
210 387 0 0
209 387 0 0
208 387 0 0
207 387 0 0
206 387 0 0
205 387 0 0
204 387 0 0
203 387 0 0
202 387 0 0
201 387 0 0
200 387 0 0
199 387 0 0
198 387 0 0
533 386 0 0
532 386 0 0
531 386 0 0
530 386 0 0
529 386 0 0
528 386 0 0
527 386 0 0
214 386 0 0
213 386 0 0
212 386 0 0
211 386 0 0
210 386 0 0
209 386 0 0
208 386 0 0
207 386 0 0
206 386 0 0
205 386 0 0
204 386 0 0
203 386 0 0
202 386 0 0
201 386 0 0
200 386 0 0
199 386 0 0
198 386 0 0
197 386 0 0
196 386 0 0
195 386 0 0
194 386 0 0
193 386 0 0
534 385 0 0
533 385 0 0
532 385 0 0
531 385 0 0
530 385 0 0
529 385 0 0
528 385 0 0
211 385 0 0
210 385 0 0
209 385 0 0
208 385 0 0
207 385 0 0
206 385 0 0
205 385 0 0
204 385 0 0
203 385 0 0
202 385 0 0
201 385 0 0
200 385 0 0
199 385 0 0
198 385 0 0
197 385 0 0
196 385 0 0
195 385 0 0
194 385 0 0
193 385 0 0
192 385 0 0
535 384 0 0
534 384 0 0
533 384 0 0
532 384 0 0
531 384 0 0
530 384 0 0
529 384 0 0
205 384 0 0
204 384 0 0
203 384 0 0
202 384 0 0
201 384 0 0
200 384 0 0
199 384 0 0
198 384 0 0
197 384 0 0
196 384 0 0
195 384 0 0
194 384 0 0
193 384 0 0
192 384 0 0
191 384 0 0
536 383 0 0
535 383 0 0
534 383 0 0
533 383 0 0
532 383 0 0
531 383 0 0
530 383 0 0
202 383 0 0
201 383 0 0
200 383 0 0
199 383 0 0
198 383 0 0
197 383 0 0
196 383 0 0
195 383 0 0
194 383 0 0
193 383 0 0
192 383 0 0
191 383 0 0
190 383 0 0
537 382 0 0
536 382 0 0
535 382 0 0
534 382 0 0
533 382 0 0
532 382 0 0
531 382 0 0
198 382 0 0
197 382 0 0
196 382 0 0
195 382 0 0
194 382 0 0
193 382 0 0
192 382 0 0
191 382 0 0
190 382 0 0
189 382 0 0
538 381 0 0
537 381 0 0
536 381 0 0
535 381 0 0
534 381 0 0
533 381 0 0
532 381 0 0
195 381 0 0
194 381 0 0
193 381 0 0
192 381 0 0
191 381 0 0
190 381 0 0
189 381 0 0
188 381 0 0
539 380 0 0
538 380 0 0
537 380 0 0
536 380 0 0
535 380 0 0
534 380 0 0
533 380 0 0
194 380 0 0
193 380 0 0
192 380 0 0
191 380 0 0
190 380 0 0
189 380 0 0
188 380 0 0
187 380 0 0
186 380 0 0
185 380 0 0
540 379 0 0
539 379 0 0
538 379 0 0
537 379 0 0
536 379 0 0
535 379 0 0
534 379 0 0
193 379 0 0
192 379 0 0
191 379 0 0
190 379 0 0
189 379 0 0
188 379 0 0
187 379 0 0
186 379 0 0
185 379 0 0
184 379 0 0
541 378 0 0
540 378 0 0
539 378 0 0
538 378 0 0
537 378 0 0
536 378 0 0
535 378 0 0
191 378 0 0
190 378 0 0
189 378 0 0
188 378 0 0
187 378 0 0
186 378 0 0
185 378 0 0
184 378 0 0
183 378 0 0
542 377 0 0
541 377 0 0
540 377 0 0
539 377 0 0
538 377 0 0
537 377 0 0
536 377 0 0
190 377 0 0
189 377 0 0
188 377 0 0
187 377 0 0
186 377 0 0
185 377 0 0
184 377 0 0
183 377 0 0
182 377 0 0
181 377 0 0
543 376 0 0
542 376 0 0
541 376 0 0
540 376 0 0
539 376 0 0
538 376 0 0
537 376 0 0
189 376 0 0
188 376 0 0
187 376 0 0
186 376 0 0
185 376 0 0
184 376 0 0
183 376 0 0
182 376 0 0
181 376 0 0
180 376 0 0
179 376 0 0
544 375 0 0
543 375 0 0
542 375 0 0
541 375 0 0
540 375 0 0
539 375 0 0
538 375 0 0
186 375 0 0
185 375 0 0
184 375 0 0
183 375 0 0
182 375 0 0
181 375 0 0
180 375 0 0
179 375 0 0
178 375 0 0
177 375 0 0
545 374 0 0
544 374 0 0
543 374 0 0
542 374 0 0
541 374 0 0
540 374 0 0
539 374 0 0
185 374 0 0
184 374 0 0
183 374 0 0
182 374 0 0
181 374 0 0
180 374 0 0
179 374 0 0
178 374 0 0
177 374 0 0
176 374 0 0
175 374 0 0
546 373 0 0
545 373 0 0
544 373 0 0
543 373 0 0
542 373 0 0
541 373 0 0
540 373 0 0
184 373 0 0
183 373 0 0
182 373 0 0
181 373 0 0
180 373 0 0
179 373 0 0
178 373 0 0
177 373 0 0
176 373 0 0
175 373 0 0
174 373 0 0
173 373 0 0
547 372 0 0
546 372 0 0
545 372 0 0
544 372 0 0
543 372 0 0
542 372 0 0
541 372 0 0
182 372 0 0
181 372 0 0
180 372 0 0
179 372 0 0
178 372 0 0
177 372 0 0
176 372 0 0
175 372 0 0
174 372 0 0
173 372 0 0
172 372 0 0
171 372 0 0
170 372 0 0
548 371 0 0
547 371 0 0
546 371 0 0
545 371 0 0
544 371 0 0
543 371 0 0
542 371 0 0
180 371 0 0
179 371 0 0
178 371 0 0
177 371 0 0
176 371 0 0
