4519 481 321
341 310 0 0
340 310 0 0
339 310 0 0
338 310 0 0
337 310 0 0
336 310 0 0
335 310 0 0
334 310 0 0
333 310 0 0
332 310 0 0
331 310 0 0
330 310 0 0
329 310 0 0
328 310 0 0
327 310 0 0
326 310 0 0
325 310 0 0
324 310 0 0
323 310 0 0
322 310 0 0
321 310 0 0
320 310 0 0
319 310 0 0
318 310 0 0
317 310 0 0
316 310 0 0
315 310 0 0
314 310 0 0
313 310 0 0
312 310 0 0
311 310 0 0
310 310 0 0
309 310 0 0
308 310 0 0
307 310 0 0
306 310 0 0
343 309 0 0
342 309 0 0
341 309 0 0
340 309 0 0
339 309 0 0
338 309 0 0
337 309 0 0
336 309 0 0
335 309 0 0
334 309 0 0
333 309 0 0
332 309 0 0
331 309 0 0
330 309 0 0
329 309 0 0
328 309 0 0
327 309 0 0
326 309 0 0
325 309 0 0
324 309 0 0
323 309 0 0
322 309 0 0
321 309 0 0
320 309 0 0
319 309 0 0
318 309 0 0
317 309 0 0
316 309 0 0
315 309 0 0
314 309 0 0
313 309 0 0
312 309 0 0
311 309 0 0
310 309 0 0
309 309 0 0
308 309 0 0
307 309 0 0
306 309 0 0
346 308 0 0
345 308 0 0
344 308 0 0
343 308 0 0
342 308 0 0
341 308 0 0
340 308 0 0
339 308 0 0
338 308 0 0
337 308 0 0
336 308 0 0
335 308 0 0
334 308 0 0
333 308 0 0
332 308 0 0
331 308 0 0
330 308 0 0
329 308 0 0
328 308 0 0
327 308 0 0
326 308 0 0
325 308 0 0
324 308 0 0
323 308 0 0
322 308 0 0
321 308 0 0
320 308 0 0
319 308 0 0
318 308 0 0
317 308 0 0
316 308 0 0
315 308 0 0
314 308 0 0
313 308 0 0
312 308 0 0
311 308 0 0
310 308 0 0
309 308 0 0
308 308 0 0
307 308 0 0
306 308 0 0
348 307 0 0
347 307 0 0
346 307 0 0
345 307 0 0
344 307 0 0
343 307 0 0
342 307 0 0
341 307 0 0
340 307 0 0
339 307 0 0
338 307 0 0
337 307 0 0
336 307 0 0
335 307 0 0
334 307 0 0
333 307 0 0
332 307 0 0
331 307 0 0
330 307 0 0
329 307 0 0
328 307 0 0
327 307 0 0
326 307 0 0
325 307 0 0
324 307 0 0
323 307 0 0
322 307 0 0
321 307 0 0
320 307 0 0
319 307 0 0
318 307 0 0
317 307 0 0
316 307 0 0
315 307 0 0
314 307 0 0
313 307 0 0
312 307 0 0
311 307 0 0
310 307 0 0
309 307 0 0
308 307 0 0
307 307 0 0
306 307 0 0
350 306 0 0
349 306 0 0
348 306 0 0
347 306 0 0
346 306 0 0
345 306 0 0
344 306 0 0
343 306 0 0
342 306 0 0
341 306 0 0
340 306 0 0
339 306 0 0
338 306 0 0
353 305 0 0
352 305 0 0
351 305 0 0
350 305 0 0
349 305 0 0
348 305 0 0
347 305 0 0
346 305 0 0
345 305 0 0
344 305 0 0
343 305 0 0
342 305 0 0
341 305 0 0
356 304 0 0
355 304 0 0
354 304 0 0
353 304 0 0
352 304 0 0
351 304 0 0
350 304 0 0
349 304 0 0
348 304 0 0
347 304 0 0
346 304 0 0
345 304 0 0
344 304 0 0
343 304 0 0
359 303 0 0
358 303 0 0
357 303 0 0
356 303 0 0
355 303 0 0
354 303 0 0
353 303 0 0
352 303 0 0
351 303 0 0
350 303 0 0
349 303 0 0
348 303 0 0
347 303 0 0
346 303 0 0
345 303 0 0
362 302 0 0
361 302 0 0
360 302 0 0
359 302 0 0
358 302 0 0
357 302 0 0
356 302 0 0
355 302 0 0
354 302 0 0
353 302 0 0
352 302 0 0
351 302 0 0
350 302 0 0
349 302 0 0
348 302 0 0
366 301 0 0
365 301 0 0
364 301 0 0
363 301 0 0
362 301 0 0
361 301 0 0
360 301 0 0
359 301 0 0
358 301 0 0
357 301 0 0
356 301 0 0
355 301 0 0
354 301 0 0
353 301 0 0
352 301 0 0
351 301 0 0
350 301 0 0
368 300 0 0
367 300 0 0
366 300 0 0
365 300 0 0
364 300 0 0
363 300 0 0
362 300 0 0
361 300 0 0
360 300 0 0
359 300 0 0
358 300 0 0
357 300 0 0
356 300 0 0
355 300 0 0
354 300 0 0
353 300 0 0
352 300 0 0
371 299 0 0
370 299 0 0
369 299 0 0
368 299 0 0
367 299 0 0
366 299 0 0
365 299 0 0
364 299 0 0
363 299 0 0
362 299 0 0
361 299 0 0
360 299 0 0
359 299 0 0
358 299 0 0
357 299 0 0
356 299 0 0
373 298 0 0
372 298 0 0
371 298 0 0
370 298 0 0
369 298 0 0
368 298 0 0
367 298 0 0
366 298 0 0
365 298 0 0
364 298 0 0
363 298 0 0
362 298 0 0
361 298 0 0
360 298 0 0
359 298 0 0
376 297 0 0
375 297 0 0
374 297 0 0
373 297 0 0
372 297 0 0
371 297 0 0
370 297 0 0
369 297 0 0
368 297 0 0
367 297 0 0
366 297 0 0
365 297 0 0
364 297 0 0
363 297 0 0
362 297 0 0
378 296 0 0
377 296 0 0
376 296 0 0
375 296 0 0
374 296 0 0
373 296 0 0
372 296 0 0
371 296 0 0
370 296 0 0
369 296 0 0
368 296 0 0
367 296 0 0
366 296 0 0
365 296 0 0
380 295 0 0
379 295 0 0
378 295 0 0
377 295 0 0
376 295 0 0
375 295 0 0
374 295 0 0
373 295 0 0
372 295 0 0
371 295 0 0
370 295 0 0
369 295 0 0
368 295 0 0
383 294 0 0
382 294 0 0
381 294 0 0
380 294 0 0
379 294 0 0
378 294 0 0
377 294 0 0
376 294 0 0
375 294 0 0
374 294 0 0
373 294 0 0
372 294 0 0
371 294 0 0
370 294 0 0
386 293 0 0
385 293 0 0
384 293 0 0
383 293 0 0
382 293 0 0
381 293 0 0
380 293 0 0
379 293 0 0
378 293 0 0
377 293 0 0
376 293 0 0
375 293 0 0
374 293 0 0
373 293 0 0
390 292 0 0
389 292 0 0
388 292 0 0
387 292 0 0
386 292 0 0
385 292 0 0
384 292 0 0
383 292 0 0
382 292 0 0
381 292 0 0
380 292 0 0
379 292 0 0
378 292 0 0
377 292 0 0
376 292 0 0
375 292 0 0
392 291 0 0
391 291 0 0
390 291 0 0
389 291 0 0
388 291 0 0
387 291 0 0
386 291 0 0
385 291 0 0
384 291 0 0
383 291 0 0
382 291 0 0
381 291 0 0
380 291 0 0
379 291 0 0
378 291 0 0
395 290 0 0
394 290 0 0
393 290 0 0
392 290 0 0
391 290 0 0
390 290 0 0
389 290 0 0
388 290 0 0
387 290 0 0
386 290 0 0
385 290 0 0
384 290 0 0
383 290 0 0
382 290 0 0
381 290 0 0
380 290 0 0
398 289 0 0
397 289 0 0
396 289 0 0
395 289 0 0
394 289 0 0
393 289 0 0
392 289 0 0
391 289 0 0
390 289 0 0
389 289 0 0
388 289 0 0
387 289 0 0
386 289 0 0
385 289 0 0
384 289 0 0
383 289 0 0
382 289 0 0
401 288 0 0
400 288 0 0
399 288 0 0
398 288 0 0
397 288 0 0
396 288 0 0
395 288 0 0
394 288 0 0
393 288 0 0
392 288 0 0
391 288 0 0
390 288 0 0
389 288 0 0
388 288 0 0
387 288 0 0
386 288 0 0
405 287 0 0
404 287 0 0
403 287 0 0
402 287 0 0
401 287 0 0
400 287 0 0
399 287 0 0
398 287 0 0
397 287 0 0
396 287 0 0
395 287 0 0
394 287 0 0
393 287 0 0
392 287 0 0
391 287 0 0
390 287 0 0
389 287 0 0
407 286 0 0
406 286 0 0
405 286 0 0
404 286 0 0
403 286 0 0
402 286 0 0
401 286 0 0
400 286 0 0
399 286 0 0
398 286 0 0
397 286 0 0
396 286 0 0
395 286 0 0
394 286 0 0
393 286 0 0
392 286 0 0
410 285 0 0
409 285 0 0
408 285 0 0
407 285 0 0
406 285 0 0
405 285 0 0
404 285 0 0
403 285 0 0
402 285 0 0
401 285 0 0
400 285 0 0
399 285 0 0
398 285 0 0
397 285 0 0
396 285 0 0
395 285 0 0
411 284 0 0
410 284 0 0
409 284 0 0
408 284 0 0
407 284 0 0
406 284 0 0
405 284 0 0
404 284 0 0
403 284 0 0
402 284 0 0
401 284 0 0
400 284 0 0
399 284 0 0
398 284 0 0
397 284 0 0
412 283 0 0
411 283 0 0
410 283 0 0
409 283 0 0
408 283 0 0
407 283 0 0
406 283 0 0
405 283 0 0
404 283 0 0
403 283 0 0
402 283 0 0
401 283 0 0
413 282 0 0
412 282 0 0
411 282 0 0
410 282 0 0
409 282 0 0
408 282 0 0
407 282 0 0
406 282 0 0
405 282 0 0
404 282 0 0
415 281 0 0
414 281 0 0
413 281 0 0
412 281 0 0
411 281 0 0
410 281 0 0
409 281 0 0
408 281 0 0
407 281 0 0
418 280 0 0
417 280 0 0
416 280 0 0
415 280 0 0
414 280 0 0
413 280 0 0
412 280 0 0
411 280 0 0
410 280 0 0
409 280 0 0
419 279 0 0
418 279 0 0
417 279 0 0
416 279 0 0
415 279 0 0
414 279 0 0
413 279 0 0
412 279 0 0
411 279 0 0
410 279 0 0
421 278 0 0
420 278 0 0
419 278 0 0
418 278 0 0
417 278 0 0
416 278 0 0
415 278 0 0
414 278 0 0
413 278 0 0
412 278 0 0
411 278 0 0
422 277 0 0
421 277 0 0
420 277 0 0
419 277 0 0
418 277 0 0
